"date","type","home.team","away.team","home.score","away.score","home.line","home.bet","total","total.bet","season"
2009-09-10,"Week 1","PIT","TEN",13,10,-6.5,"L",35.5,"U",2009
2009-09-13,"Week 1","BAL","KC",38,24,-13,"W",37,"O",2009
2009-09-13,"Week 1","CIN","DEN",7,12,-4.5,"L",42,"U",2009
2009-09-13,"Week 1","CLE","MIN",20,34,4,"L",40,"O",2009
2009-09-13,"Week 1","HOU","NYJ",7,24,-4.5,"L",44.5,"U",2009
2009-09-13,"Week 1","IND","JAX",14,12,-6.5,"L",45,"U",2009
2009-09-13,"Week 1","NYG","WAS",23,17,-6,"P",37,"O",2009
2009-09-13,"Week 1","GB","CHI",21,15,-4.5,"W",47,"U",2009
2009-09-13,"Week 1","ATL","MIA",19,7,-4,"W",44.5,"U",2009
2009-09-13,"Week 1","CAR","PHI",10,38,1,"L",43.5,"O",2009
2009-09-13,"Week 1","NO","DET",45,27,-14,"W",50,"O",2009
2009-09-13,"Week 1","TB","DAL",21,34,4.5,"L",40,"O",2009
2009-09-13,"Week 1","ARZ","SF",16,20,-5.5,"L",45.5,"U",2009
2009-09-13,"Week 1","SEA","LAR",28,0,-7,"W",41,"U",2009
2009-09-14,"Week 1","NE","BUF",25,24,-13,"L",47.5,"O",2009
2009-09-14,"Week 1","OAK","LAC",20,24,10,"W",42.5,"O",2009
2009-09-20,"Week 2","BUF","TB",33,20,-4,"W",41.5,"O",2009
2009-09-20,"Week 2","NYJ","NE",16,9,3.5,"W",44.5,"U",2009
2009-09-20,"Week 2","JAX","ARZ",17,31,-3,"L",44,"O",2009
2009-09-20,"Week 2","TEN","HOU",31,34,-7,"L",40.5,"O",2009
2009-09-20,"Week 2","DEN","CLE",27,6,-3,"W",38.5,"U",2009
2009-09-20,"Week 2","KC","OAK",10,13,-1,"L",40,"U",2009
2009-09-20,"Week 2","LAC","BAL",26,31,-1,"L",41,"O",2009
2009-09-20,"Week 2","DAL","NYG",31,33,-3,"L",44.5,"O",2009
2009-09-20,"Week 2","PHI","NO",22,48,2.5,"L",46,"O",2009
2009-09-20,"Week 2","WAS","LAR",9,7,-10,"L",37,"U",2009
2009-09-20,"Week 2","CHI","PIT",17,14,3,"W",38,"U",2009
2009-09-20,"Week 2","DET","MIN",13,27,10,"L",45,"U",2009
2009-09-20,"Week 2","GB","CIN",24,31,-9,"L",41.5,"O",2009
2009-09-20,"Week 2","ATL","CAR",28,20,-6,"W",43.5,"O",2009
2009-09-20,"Week 2","SF","SEA",23,10,-1,"W",38.5,"U",2009
2009-09-21,"Week 2","MIA","IND",23,27,3,"L",41,"O",2009
2009-09-27,"Week 3","BUF","NO",7,27,5.5,"L",51,"U",2009
2009-09-27,"Week 3","NE","ATL",26,10,-4.5,"W",45.5,"U",2009
2009-09-27,"Week 3","NYJ","TEN",24,17,-1,"W",36.5,"O",2009
2009-09-27,"Week 3","BAL","CLE",34,3,-13.5,"W",38.5,"U",2009
2009-09-27,"Week 3","CIN","PIT",23,20,3.5,"W",36.5,"O",2009
2009-09-27,"Week 3","HOU","JAX",24,31,-4,"L",47,"O",2009
2009-09-27,"Week 3","LAC","MIA",23,13,-5.5,"W",45,"U",2009
2009-09-27,"Week 3","OAK","DEN",3,23,1,"L",38.5,"U",2009
2009-09-27,"Week 3","PHI","KC",34,14,-9,"W",38.5,"O",2009
2009-09-27,"Week 3","DET","WAS",19,14,6.5,"W",39.5,"U",2009
2009-09-27,"Week 3","MIN","SF",27,24,-7,"L",39,"O",2009
2009-09-27,"Week 3","TB","NYG",0,24,6,"L",46,"U",2009
2009-09-27,"Week 3","ARZ","IND",10,31,-3,"L",49,"U",2009
2009-09-27,"Week 3","LAR","GB",17,36,6.5,"L",42.5,"O",2009
2009-09-27,"Week 3","SEA","CHI",19,25,1,"L",37.5,"O",2009
2009-09-28,"Week 3","DAL","CAR",21,7,-9,"W",48,"U",2009
2009-10-04,"Week 4","MIA","BUF",38,10,-1,"W",37.5,"O",2009
2009-10-04,"Week 4","NE","BAL",27,21,-1,"W",45.5,"O",2009
2009-10-04,"Week 4","CLE","CIN",20,23,6,"W",37.5,"O",2009
2009-10-04,"Week 4","PIT","LAC",38,28,-5.5,"W",43,"O",2009
2009-10-04,"Week 4","HOU","OAK",29,6,-9,"W",42.5,"U",2009
2009-10-04,"Week 4","IND","SEA",34,17,-10,"W",43.5,"O",2009
2009-10-04,"Week 4","JAX","TEN",37,17,3,"W",42,"O",2009
2009-10-04,"Week 4","DEN","DAL",17,10,1,"W",43.5,"U",2009
2009-10-04,"Week 4","KC","NYG",16,27,9,"L",43,"P",2009
2009-10-04,"Week 4","WAS","TB",16,13,-9.5,"L",36,"U",2009
2009-10-04,"Week 4","CHI","DET",48,24,-9.5,"W",43,"O",2009
2009-10-04,"Week 4","NO","NYJ",24,10,-7.5,"W",47,"U",2009
2009-10-04,"Week 4","SF","LAR",35,0,-9.5,"W",36.5,"U",2009
2009-10-05,"Week 4","MIN","GB",30,23,-4.5,"W",46,"O",2009
2009-10-11,"Week 5","BUF","CLE",3,6,-6,"L",41.5,"U",2009
2009-10-11,"Week 5","BAL","CIN",14,17,-9,"L",42,"U",2009
2009-10-11,"Week 5","TEN","IND",9,31,3,"L",44,"U",2009
2009-10-11,"Week 5","DEN","NE",20,17,3,"W",41,"U",2009
2009-10-11,"Week 5","KC","DAL",20,26,7,"W",43.5,"O",2009
2009-10-11,"Week 5","NYG","OAK",44,7,-15.5,"W",38,"O",2009
2009-10-11,"Week 5","PHI","TB",33,14,-15.5,"W",41.5,"O",2009
2009-10-11,"Week 5","DET","PIT",20,28,11,"W",44,"O",2009
2009-10-11,"Week 5","CAR","WAS",20,17,-5,"L",38,"U",2009
2009-10-11,"Week 5","ARZ","HOU",28,21,-5.5,"W",50.5,"U",2009
2009-10-11,"Week 5","LAR","MIN",10,38,10,"L",40.5,"O",2009
2009-10-11,"Week 5","SF","ATL",10,45,-1,"L",40,"O",2009
2009-10-11,"Week 5","SEA","JAX",41,0,-1,"W",44,"U",2009
2009-10-12,"Week 5","MIA","NYJ",31,27,3,"W",36,"O",2009
2009-10-18,"Week 6","NE","TEN",59,0,-9.5,"W",38,"O",2009
2009-10-18,"Week 6","NYJ","BUF",13,16,-9.5,"L",35.5,"U",2009
2009-10-18,"Week 6","CIN","HOU",17,28,-4,"L",46,"U",2009
2009-10-18,"Week 6","PIT","CLE",27,14,-14,"L",37.5,"O",2009
2009-10-18,"Week 6","JAX","LAR",23,20,-9.5,"L",42,"O",2009
2009-10-18,"Week 6","OAK","PHI",13,9,14,"W",40.5,"U",2009
2009-10-18,"Week 6","WAS","KC",6,14,-6.5,"L",36.5,"U",2009
2009-10-18,"Week 6","GB","DET",26,0,-14,"W",48.5,"U",2009
2009-10-18,"Week 6","MIN","BAL",33,31,-3,"L",45.5,"O",2009
2009-10-18,"Week 6","ATL","CHI",21,14,-4,"W",46,"U",2009
2009-10-18,"Week 6","NO","NYG",48,27,-3.5,"W",47,"O",2009
2009-10-18,"Week 6","TB","CAR",21,28,3,"L",40.5,"O",2009
2009-10-18,"Week 6","SEA","ARZ",3,27,-3,"L",45.5,"U",2009
2009-10-19,"Week 6","LAC","DEN",23,34,-3.5,"L",45,"O",2009
2009-10-25,"Week 7","MIA","NO",34,46,6,"L",48,"O",2009
2009-10-25,"Week 7","CIN","CHI",45,10,1,"W",42.5,"O",2009
2009-10-25,"Week 7","CLE","GB",3,31,9.5,"L",41.5,"U",2009
2009-10-25,"Week 7","PIT","MIN",27,17,-6,"W",46.5,"U",2009
2009-10-25,"Week 7","HOU","SF",24,21,-3,"P",44.5,"O",2009
2009-10-25,"Week 7","KC","LAC",7,37,5.5,"L",44,"P",2009
2009-10-25,"Week 7","OAK","NYJ",0,38,6,"L",34,"O",2009
2009-10-25,"Week 7","DAL","ATL",37,21,-5.5,"W",47.5,"O",2009
2009-10-25,"Week 7","NYG","ARZ",17,24,-9,"L",46.5,"U",2009
2009-10-25,"Week 7","CAR","BUF",9,20,-7,"L",37,"U",2009
2009-10-25,"Week 7","TB","NE",7,35,15.5,"L",44.5,"U",2009
2009-10-25,"Week 7","LAR","IND",6,42,14,"L",45,"O",2009
2009-10-26,"Week 7","WAS","PHI",17,27,9,"L",38,"O",2009
2009-11-01,"Week 8","BUF","HOU",10,31,3.5,"L",42,"U",2009
2009-11-01,"Week 8","NYJ","MIA",25,30,-3.5,"L",40,"O",2009
2009-11-01,"Week 8","BAL","DEN",30,7,-4.5,"W",42.5,"U",2009
2009-11-01,"Week 8","IND","SF",18,14,-13,"L",45,"U",2009
2009-11-01,"Week 8","TEN","JAX",30,13,-3,"W",44,"U",2009
2009-11-01,"Week 8","LAC","OAK",24,16,-16,"L",41.5,"U",2009
2009-11-01,"Week 8","DAL","SEA",38,17,-10,"W",46,"O",2009
2009-11-01,"Week 8","PHI","NYG",40,17,1,"W",43,"O",2009
2009-11-01,"Week 8","CHI","CLE",30,6,-11.5,"W",39.5,"U",2009
2009-11-01,"Week 8","DET","LAR",10,17,-3.5,"L",43.5,"U",2009
2009-11-01,"Week 8","GB","MIN",26,38,-3.5,"L",46.5,"O",2009
2009-11-01,"Week 8","ARZ","CAR",21,34,-10,"L",43.5,"O",2009
2009-11-02,"Week 8","NO","ATL",35,27,-11,"L",56,"O",2009
2009-11-08,"Week 9","NE","MIA",27,17,-10.5,"L",47,"U",2009
2009-11-08,"Week 9","CIN","BAL",17,7,3,"W",45,"U",2009
2009-11-08,"Week 9","IND","HOU",20,17,-7.5,"L",50.5,"U",2009
2009-11-08,"Week 9","JAX","KC",24,21,-7,"L",41.5,"O",2009
2009-11-08,"Week 9","NYG","LAC",20,21,-5,"L",48.5,"U",2009
2009-11-08,"Week 9","PHI","DAL",16,20,-3,"L",50,"U",2009
2009-11-08,"Week 9","CHI","ARZ",21,41,-1,"L",44.5,"O",2009
2009-11-08,"Week 9","ATL","WAS",31,17,-9,"W",41,"O",2009
2009-11-08,"Week 9","NO","CAR",30,20,-12.5,"L",51,"U",2009
2009-11-08,"Week 9","TB","GB",38,28,9.5,"W",43,"O",2009
2009-11-08,"Week 9","SF","TEN",27,34,-4.5,"L",41,"O",2009
2009-11-08,"Week 9","SEA","DET",32,20,-11,"W",42,"O",2009
2009-11-09,"Week 9","DEN","PIT",10,28,3,"L",41,"U",2009
2009-11-12,"Week 10","SF","CHI",10,6,-3.5,"W",43,"U",2009
2009-11-15,"Week 10","MIA","TB",25,23,-10,"L",43,"O",2009
2009-11-15,"Week 10","NYJ","JAX",22,24,-6.5,"L",41,"O",2009
2009-11-15,"Week 10","PIT","CIN",12,18,-6.5,"L",41,"U",2009
2009-11-15,"Week 10","IND","NE",35,34,-1,"P",48,"O",2009
2009-11-15,"Week 10","TEN","BUF",41,17,-9,"W",41,"O",2009
2009-11-15,"Week 10","LAC","PHI",31,23,-1,"W",47,"O",2009
2009-11-15,"Week 10","OAK","KC",10,16,-1,"L",36.5,"U",2009
2009-11-15,"Week 10","WAS","DEN",27,17,3.5,"W",36,"O",2009
2009-11-15,"Week 10","GB","DAL",17,7,3,"W",48,"U",2009
2009-11-15,"Week 10","MIN","DET",27,10,-17,"P",47.5,"U",2009
2009-11-15,"Week 10","CAR","ATL",28,19,1,"W",43.5,"O",2009
2009-11-15,"Week 10","ARZ","SEA",31,20,-9,"W",46.5,"O",2009
2009-11-15,"Week 10","LAR","NO",23,28,14,"W",50.5,"O",2009
2009-11-16,"Week 10","CLE","BAL",0,16,10.5,"L",39.5,"U",2009
2009-11-19,"Week 11","CAR","MIA",17,24,-3.5,"L",42,"U",2009
2009-11-22,"Week 11","NE","NYJ",31,14,-10.5,"W",45,"P",2009
2009-11-22,"Week 11","BAL","IND",15,17,1,"L",44,"U",2009
2009-11-22,"Week 11","JAX","BUF",18,15,-9,"L",41.5,"U",2009
2009-11-22,"Week 11","DEN","LAC",3,32,6.5,"L",41.5,"U",2009
2009-11-22,"Week 11","KC","PIT",27,24,10.5,"W",39.5,"O",2009
2009-11-22,"Week 11","OAK","CIN",20,17,9,"W",36,"O",2009
2009-11-22,"Week 11","DAL","WAS",7,6,-11,"L",41.5,"U",2009
2009-11-22,"Week 11","NYG","ATL",34,31,-7,"L",46,"O",2009
2009-11-22,"Week 11","CHI","PHI",20,24,3.5,"L",46.5,"U",2009
2009-11-22,"Week 11","DET","CLE",38,37,-3.5,"L",37.5,"O",2009
2009-11-22,"Week 11","GB","SF",30,24,-6,"P",42,"O",2009
2009-11-22,"Week 11","MIN","SEA",35,9,-10.5,"W",47,"U",2009
2009-11-22,"Week 11","TB","NO",7,38,10.5,"L",51,"U",2009
2009-11-22,"Week 11","LAR","ARZ",13,21,9.5,"W",46.5,"U",2009
2009-11-23,"Week 11","HOU","TEN",17,20,-4,"L",48,"U",2009
2009-11-26,"Week 12","DEN","NYG",26,6,4.5,"W",43.5,"U",2009
2009-11-26,"Week 12","DAL","OAK",24,7,-13.5,"W",40.5,"U",2009
2009-11-26,"Week 12","DET","GB",12,34,11,"L",48,"U",2009
2009-11-29,"Week 12","BUF","MIA",31,14,3.5,"W",38,"O",2009
2009-11-29,"Week 12","NYJ","CAR",17,6,-3.5,"W",41.5,"U",2009
2009-11-29,"Week 12","BAL","PIT",20,17,-9,"L",35,"O",2009
2009-11-29,"Week 12","CIN","CLE",16,7,-12,"L",39.5,"U",2009
2009-11-29,"Week 12","HOU","IND",27,35,3,"L",48,"O",2009
2009-11-29,"Week 12","TEN","ARZ",20,17,-3.5,"L",44.5,"U",2009
2009-11-29,"Week 12","LAC","KC",43,14,-13.5,"W",44.5,"O",2009
2009-11-29,"Week 12","PHI","WAS",27,24,-9.5,"L",40.5,"O",2009
2009-11-29,"Week 12","MIN","CHI",36,10,-10,"W",47,"U",2009
2009-11-29,"Week 12","ATL","TB",20,17,-12,"L",46,"U",2009
2009-11-29,"Week 12","LAR","SEA",17,27,3.5,"L",42.5,"O",2009
2009-11-29,"Week 12","SF","JAX",20,3,-3,"W",42.5,"U",2009
2009-11-30,"Week 12","NO","NE",38,17,-1,"W",57,"U",2009
2009-12-03,"Week 13","BUF","NYJ",13,19,3.5,"L",37,"U",2009
2009-12-06,"Week 13","MIA","NE",22,21,4.5,"W",46,"U",2009
2009-12-06,"Week 13","CIN","DET",23,13,-13.5,"L",42,"U",2009
2009-12-06,"Week 13","CLE","LAC",23,30,13.5,"W",42.5,"O",2009
2009-12-06,"Week 13","PIT","OAK",24,27,-14.5,"L",37,"O",2009
2009-12-06,"Week 13","IND","TEN",27,17,-6,"W",47,"U",2009
2009-12-06,"Week 13","JAX","HOU",23,18,1,"W",47.5,"U",2009
2009-12-06,"Week 13","KC","DEN",13,44,6,"L",39,"O",2009
2009-12-06,"Week 13","NYG","DAL",31,24,1,"W",45.5,"O",2009
2009-12-06,"Week 13","WAS","NO",30,33,9,"W",46.5,"O",2009
2009-12-06,"Week 13","CHI","LAR",17,9,-9.5,"L",41,"U",2009
2009-12-06,"Week 13","ATL","PHI",7,34,4,"L",43.5,"U",2009
2009-12-06,"Week 13","CAR","TB",16,6,-3.5,"W",40,"U",2009
2009-12-06,"Week 13","ARZ","MIN",30,17,3.5,"W",48,"U",2009
2009-12-06,"Week 13","SEA","SF",20,17,1,"W",41.5,"U",2009
2009-12-07,"Week 13","GB","BAL",27,14,-3.5,"W",43,"U",2009
2009-12-10,"Week 14","CLE","PIT",13,6,9.5,"W",34,"U",2009
2009-12-13,"Week 14","NE","CAR",20,10,-12.5,"L",43.5,"U",2009
2009-12-13,"Week 14","BAL","DET",48,3,-14,"W",40.5,"O",2009
2009-12-13,"Week 14","HOU","SEA",34,7,-7,"W",44.5,"U",2009
2009-12-13,"Week 14","IND","DEN",28,16,-6.5,"W",43.5,"O",2009
2009-12-13,"Week 14","JAX","MIA",10,14,-3,"L",43,"U",2009
2009-12-13,"Week 14","TEN","LAR",47,7,-13.5,"W",40,"O",2009
2009-12-13,"Week 14","KC","BUF",10,16,1,"L",38,"U",2009
2009-12-13,"Week 14","OAK","WAS",13,34,1,"L",37.5,"O",2009
2009-12-13,"Week 14","DAL","LAC",17,20,-3.5,"L",48.5,"U",2009
2009-12-13,"Week 14","NYG","PHI",38,45,1,"L",42.5,"O",2009
2009-12-13,"Week 14","CHI","GB",14,21,4,"L",41,"U",2009
2009-12-13,"Week 14","MIN","CIN",30,10,-6,"W",42.5,"U",2009
2009-12-13,"Week 14","ATL","NO",23,26,10,"W",50.5,"U",2009
2009-12-13,"Week 14","TB","NYJ",3,26,3.5,"L",36.5,"U",2009
2009-12-14,"Week 14","SF","ARZ",24,9,4,"W",44.5,"U",2009
2009-12-17,"Week 15","JAX","IND",31,35,3.5,"L",43,"O",2009
2009-12-19,"Week 15","NO","DAL",17,24,-7.5,"L",53.5,"U",2009
2009-12-20,"Week 15","BUF","NE",10,17,6.5,"L",41.5,"U",2009
2009-12-20,"Week 15","NYJ","ATL",7,10,-5.5,"L",36.5,"U",2009
2009-12-20,"Week 15","BAL","CHI",31,7,-10.5,"W",39.5,"U",2009
2009-12-20,"Week 15","PIT","GB",37,36,-2.5,"L",41.5,"O",2009
2009-12-20,"Week 15","TEN","MIA",27,24,-4.5,"L",42.5,"O",2009
2009-12-20,"Week 15","DEN","OAK",19,20,-13.5,"L",37,"O",2009
2009-12-20,"Week 15","KC","CLE",34,41,-1,"L",39,"O",2009
2009-12-20,"Week 15","LAC","CIN",27,24,-6.5,"L",44,"O",2009
2009-12-20,"Week 15","PHI","SF",27,13,-7,"W",41,"U",2009
2009-12-20,"Week 15","DET","ARZ",24,31,14,"W",46.5,"O",2009
2009-12-20,"Week 15","CAR","MIN",26,7,9,"W",42.5,"U",2009
2009-12-20,"Week 15","LAR","HOU",13,16,14,"W",43.5,"U",2009
2009-12-20,"Week 15","SEA","TB",7,24,-6.5,"L",39,"U",2009
2009-12-21,"Week 15","WAS","NYG",12,45,1,"L",43.5,"O",2009
2009-12-25,"Week 16","TEN","LAC",17,42,-3,"L",47.5,"O",2009
2009-12-27,"Week 16","MIA","HOU",20,27,-1,"L",47,"P",2009
2009-12-27,"Week 16","NE","JAX",35,7,-9.5,"W",44,"U",2009
2009-12-27,"Week 16","CIN","KC",17,10,-13,"L",39.5,"U",2009
2009-12-27,"Week 16","CLE","OAK",23,9,-3,"W",37,"U",2009
2009-12-27,"Week 16","PIT","BAL",23,20,-3,"P",43,"P",2009
2009-12-27,"Week 16","IND","NYJ",15,29,-3,"L",40.5,"O",2009
2009-12-27,"Week 16","NYG","CAR",9,41,-9,"L",43,"O",2009
2009-12-27,"Week 16","PHI","DEN",30,27,-7,"L",43,"O",2009
2009-12-27,"Week 16","WAS","DAL",0,17,7,"L",42,"U",2009
2009-12-27,"Week 16","GB","SEA",48,10,-13.5,"W",43.5,"O",2009
2009-12-27,"Week 16","ATL","BUF",31,3,-9,"W",40.5,"U",2009
2009-12-27,"Week 16","NO","TB",17,20,-14,"L",48.5,"U",2009
2009-12-27,"Week 16","ARZ","LAR",31,10,-16,"W",44,"U",2009
2009-12-27,"Week 16","SF","DET",20,6,-14,"P",41,"U",2009
2009-12-28,"Week 16","CHI","MIN",36,30,9,"W",41,"O",2009
2010-01-03,"Week 17","BUF","IND",30,7,-9,"W",32.5,"O",2009
2010-01-03,"Week 17","MIA","PIT",24,30,3,"L",46,"O",2009
2010-01-03,"Week 17","NYJ","CIN",37,0,-9.5,"W",33.5,"O",2009
2010-01-03,"Week 17","CLE","JAX",23,17,-1,"W",35.5,"O",2009
2010-01-03,"Week 17","HOU","NE",34,27,-7,"P",46.5,"O",2009
2010-01-03,"Week 17","DEN","KC",24,44,-9.5,"L",38,"O",2009
2010-01-03,"Week 17","LAC","WAS",23,20,-3,"P",39,"O",2009
2010-01-03,"Week 17","OAK","BAL",13,21,10,"W",39,"U",2009
2010-01-03,"Week 17","DAL","PHI",24,0,-3,"W",47.5,"U",2009
2010-01-03,"Week 17","DET","CHI",23,37,4,"L",44,"O",2009
2010-01-03,"Week 17","MIN","NYG",44,7,-9,"W",48,"O",2009
2010-01-03,"Week 17","CAR","NO",23,10,-10,"W",41,"U",2009
2010-01-03,"Week 17","TB","ATL",10,20,1,"L",41.5,"U",2009
2010-01-03,"Week 17","ARZ","GB",7,33,-3,"L",42,"U",2009
2010-01-03,"Week 17","LAR","SF",6,28,9,"L",39.5,"U",2009
2010-01-03,"Week 17","SEA","TEN",13,17,6,"W",45,"U",2009
2010-01-09,"Wildcard","CIN","NYJ",14,24,-2.5,"L",34,"O",2009
2010-01-09,"Wildcard","DAL","PHI",34,14,-3.5,"W",45.5,"O",2009
2010-01-10,"Wildcard","NE","BAL",14,33,-3.5,"L",43.5,"O",2009
2010-01-10,"Wildcard","ARZ","GB",51,45,2.5,"W",48,"O",2009
2010-01-16,"Divisional","IND","BAL",20,3,-6.5,"W",44,"U",2009
2010-01-16,"Divisional","NO","ARZ",45,14,-7,"W",57,"O",2009
2010-01-17,"Divisional","LAC","NYJ",14,17,-7.5,"L",42,"U",2009
2010-01-17,"Divisional","MIN","DAL",34,3,-2.5,"W",45.5,"U",2009
2010-01-24,"Conference","IND","NYJ",30,17,-8,"W",40,"O",2009
2010-01-24,"Conference","NO","MIN",31,28,-4,"L",54,"O",2009
2010-02-07,"Super Bowl","IND","NO",17,31,-4.5,"L",56.5,"U",2009
2010-09-09,"Week 1","NO","MIN",14,9,-4.5,"W",48.5,"U",2010
2010-09-12,"Week 1","BUF","MIA",10,15,3,"L",39.5,"U",2010
2010-09-12,"Week 1","NE","CIN",38,24,-5,"W",44.5,"O",2010
2010-09-12,"Week 1","PIT","ATL",15,9,1,"W",38.5,"U",2010
2010-09-12,"Week 1","HOU","IND",34,24,1,"W",47.5,"O",2010
2010-09-12,"Week 1","JAX","DEN",24,17,-3,"W",40,"O",2010
2010-09-12,"Week 1","TEN","OAK",38,13,-6.5,"W",39.5,"O",2010
2010-09-12,"Week 1","NYG","CAR",31,18,-5.5,"W",40.5,"O",2010
2010-09-12,"Week 1","PHI","GB",20,27,3,"L",47.5,"U",2010
2010-09-12,"Week 1","WAS","DAL",13,7,3.5,"W",39.5,"U",2010
2010-09-12,"Week 1","CHI","DET",19,14,-6.5,"L",44.5,"U",2010
2010-09-12,"Week 1","TB","CLE",17,14,-2.5,"W",37,"U",2010
2010-09-12,"Week 1","LAR","ARZ",13,17,3,"L",39.5,"U",2010
2010-09-12,"Week 1","SEA","SF",31,6,3,"W",37,"P",2010
2010-09-13,"Week 1","NYJ","BAL",9,10,-1,"L",36.5,"U",2010
2010-09-13,"Week 1","KC","LAC",21,14,4,"W",45.5,"U",2010
2010-09-19,"Week 2","NYJ","NE",28,14,3,"W",39.5,"O",2010
2010-09-19,"Week 2","CIN","BAL",15,10,2.5,"W",39.5,"U",2010
2010-09-19,"Week 2","CLE","KC",14,16,-3,"L",38,"U",2010
2010-09-19,"Week 2","IND","NYG",38,14,-4,"W",47.5,"O",2010
2010-09-19,"Week 2","TEN","PIT",11,19,-6,"L",36.5,"U",2010
2010-09-19,"Week 2","DEN","SEA",31,14,-3.5,"W",41,"O",2010
2010-09-19,"Week 2","LAC","JAX",38,13,-7,"W",45.5,"O",2010
2010-09-19,"Week 2","OAK","LAR",16,14,-3,"L",37.5,"U",2010
2010-09-19,"Week 2","DAL","CHI",20,27,-7,"L",41,"O",2010
2010-09-19,"Week 2","WAS","HOU",27,30,2.5,"L",43,"O",2010
2010-09-19,"Week 2","DET","PHI",32,35,6.5,"W",41,"O",2010
2010-09-19,"Week 2","GB","BUF",34,7,-12.5,"W",43,"U",2010
2010-09-19,"Week 2","MIN","MIA",10,14,-5.5,"L",40.5,"U",2010
2010-09-19,"Week 2","ATL","ARZ",41,7,-7,"W",43,"O",2010
2010-09-19,"Week 2","CAR","TB",7,20,-4,"L",38,"U",2010
2010-09-20,"Week 2","SF","NO",22,25,4.5,"W",43.5,"O",2010
2010-09-26,"Week 3","MIA","NYJ",23,31,-1,"L",35.5,"O",2010
2010-09-26,"Week 3","NE","BUF",38,30,-14,"L",42.5,"O",2010
2010-09-26,"Week 3","BAL","CLE",24,17,-12,"L",36.5,"O",2010
2010-09-26,"Week 3","HOU","DAL",13,27,-1.5,"L",47.5,"U",2010
2010-09-26,"Week 3","JAX","PHI",3,28,2,"L",45,"U",2010
2010-09-26,"Week 3","DEN","IND",13,27,5.5,"L",47,"U",2010
2010-09-26,"Week 3","KC","SF",31,10,2.5,"W",38,"O",2010
2010-09-26,"Week 3","NYG","TEN",10,29,-3,"L",43.5,"U",2010
2010-09-26,"Week 3","MIN","DET",24,10,-13,"W",42.5,"U",2010
2010-09-26,"Week 3","CAR","CIN",7,20,3,"L",37.5,"U",2010
2010-09-26,"Week 3","NO","ATL",24,27,-3,"L",49.5,"O",2010
2010-09-26,"Week 3","TB","PIT",13,38,2,"L",33,"O",2010
2010-09-26,"Week 3","ARZ","OAK",24,23,-5.5,"L",38.5,"O",2010
2010-09-26,"Week 3","LAR","WAS",30,16,4.5,"W",39,"O",2010
2010-09-26,"Week 3","SEA","LAC",27,20,3.5,"W",44,"O",2010
2010-09-27,"Week 3","CHI","GB",20,17,3,"W",45.5,"U",2010
2010-10-03,"Week 4","BUF","NYJ",14,38,5.5,"L",36.5,"O",2010
2010-10-03,"Week 4","CLE","CIN",23,20,1.5,"W",36.5,"O",2010
2010-10-03,"Week 4","PIT","BAL",14,17,-2,"L",34.5,"U",2010
2010-10-03,"Week 4","JAX","IND",31,28,7,"W",45.5,"O",2010
2010-10-03,"Week 4","TEN","DEN",20,26,-6,"L",43.5,"O",2010
2010-10-03,"Week 4","LAC","ARZ",41,10,-10,"W",47,"O",2010
2010-10-03,"Week 4","OAK","HOU",24,31,3.5,"L",43.5,"O",2010
2010-10-03,"Week 4","NYG","CHI",17,3,-3.5,"W",44,"U",2010
2010-10-03,"Week 4","PHI","WAS",12,17,-5,"L",44,"U",2010
2010-10-03,"Week 4","GB","DET",28,26,-14.5,"L",46,"O",2010
2010-10-03,"Week 4","ATL","SF",16,14,-7,"L",42.5,"U",2010
2010-10-03,"Week 4","NO","CAR",16,14,-12.5,"L",43.5,"U",2010
2010-10-03,"Week 4","LAR","SEA",20,3,1.5,"W",40,"U",2010
2010-10-04,"Week 4","MIA","NE",14,41,-1,"L",48,"O",2010
2010-10-10,"Week 5","BUF","JAX",26,36,-2.5,"L",41.5,"O",2010
2010-10-10,"Week 5","BAL","DEN",31,17,-8,"W",39.5,"O",2010
2010-10-10,"Week 5","CIN","TB",21,24,-6.5,"L",38,"O",2010
2010-10-10,"Week 5","CLE","ATL",10,20,3,"L",41.5,"U",2010
2010-10-10,"Week 5","HOU","NYG",10,34,-3,"L",48.5,"U",2010
2010-10-10,"Week 5","IND","KC",19,9,-7.5,"W",46.5,"U",2010
2010-10-10,"Week 5","OAK","LAC",35,27,7,"W",44,"O",2010
2010-10-10,"Week 5","DAL","TEN",27,34,-6.5,"L",43.5,"O",2010
2010-10-10,"Week 5","WAS","GB",16,13,2.5,"W",45.5,"U",2010
2010-10-10,"Week 5","DET","LAR",44,6,-3,"W",43.5,"O",2010
2010-10-10,"Week 5","CAR","CHI",6,23,-2.5,"L",33,"U",2010
2010-10-10,"Week 5","ARZ","NO",30,20,6.5,"W",45.5,"O",2010
2010-10-10,"Week 5","SF","PHI",24,27,-3,"L",39.5,"O",2010
2010-10-11,"Week 5","NYJ","MIN",29,20,-4,"W",38,"O",2010
2010-10-17,"Week 6","NE","BAL",23,20,-3,"P",44.5,"U",2010
2010-10-17,"Week 6","PIT","CLE",28,10,-14,"W",37.5,"O",2010
2010-10-17,"Week 6","HOU","KC",35,31,-4.5,"L",45.5,"O",2010
2010-10-17,"Week 6","DEN","NYJ",20,24,3.5,"L",43,"O",2010
