"date","type","home.team","away.team","home.score","away.score","home.line","over.under","season"
2014-12-28,"Week 17","Atlanta","Carolina",3,34,-2.5,48,2014
2014-12-28,"Week 17","Tampa Bay","New Orleans",20,23,6,47,2014
2014-12-28,"Week 17","San Francisco","Arizona",20,17,-6.5,38,2014
2014-12-28,"Week 17","Seattle","L.A. Rams",20,6,-11,41.5,2014
2015-01-03,"Wildcard","Pittsburgh","Baltimore",17,30,-3,47,2014
2015-01-03,"Wildcard","Carolina","Arizona",27,16,-5.5,37.5,2014
2015-01-04,"Wildcard","Indianapolis","Cincinnati",26,10,-3.5,47,2014
2015-01-04,"Wildcard","Dallas","Detroit",24,20,-6,47.5,2014
2015-01-10,"Divisional","New England","Baltimore",35,31,-7,47.5,2014
2015-01-10,"Divisional","Seattle","Carolina",31,17,-13.5,40,2014
2015-01-11,"Divisional","Denver","Indianapolis",13,24,-9.5,53.5,2014
2015-01-11,"Divisional","Green Bay","Dallas",26,21,-5.5,52.5,2014
2015-01-18,"Conference","New England","Indianapolis",45,7,-7,51.5,2014
2015-01-18,"Conference","Seattle","Green Bay",28,22,-8.5,45,2014
2015-02-01,"Super Bowl","Seattle","New England",24,28,1,47,2014
2015-09-10,"Week 1","New England","Pittsburgh",28,21,-7.5,51,2015
2015-09-13,"Week 1","Buffalo","Indianapolis",27,14,1,44.5,2015
2015-09-13,"Week 1","N.Y. Jets","Cleveland",31,10,-3.5,39,2015
2015-09-13,"Week 1","Houston","Kansas City",20,27,1,41,2015
2015-09-13,"Week 1","Jacksonville","Carolina",9,20,3,41,2015
2015-09-13,"Week 1","Denver","Baltimore",19,13,-4.5,46.5,2015
2015-09-13,"Week 1","L.A. Chargers","Detroit",33,28,-3.5,45.5,2015
2015-09-13,"Week 1","Oakland","Cincinnati",13,33,3,43,2015
2015-09-13,"Week 1","Dallas","N.Y. Giants",27,26,-7,52,2015
2015-09-13,"Week 1","Washington","Miami",10,17,4,45.5,2015
2015-09-13,"Week 1","Chicago","Green Bay",23,31,6,48.5,2015
2015-09-13,"Week 1","Tampa Bay","Tennessee",14,42,-3,40.5,2015
2015-09-13,"Week 1","Arizona","New Orleans",31,19,-2,48.5,2015
2015-09-13,"Week 1","L.A. Rams","Seattle",34,31,3.5,41.5,2015
2015-09-14,"Week 1","Atlanta","Philadelphia",26,24,3,55,2015
2015-09-14,"Week 1","San Francisco","Minnesota",20,3,2.5,41.5,2015
2015-09-17,"Week 2","Kansas City","Denver",24,31,-3,42,2015
2015-09-20,"Week 2","Buffalo","New England",32,40,-2,45,2015
2015-09-20,"Week 2","Cincinnati","L.A. Chargers",24,19,-3.5,47.5,2015
2015-09-20,"Week 2","Cleveland","Tennessee",28,14,-1,41,2015
2015-09-20,"Week 2","Pittsburgh","San Francisco",43,18,-6,46,2015
2015-09-20,"Week 2","Jacksonville","Miami",23,20,6,42,2015
2015-09-20,"Week 2","Oakland","Baltimore",37,33,6,42.5,2015
2015-09-20,"Week 2","N.Y. Giants","Atlanta",20,24,-2,49.5,2015
2015-09-20,"Week 2","Philadelphia","Dallas",10,20,-7,53.5,2015
2015-09-20,"Week 2","Washington","L.A. Rams",24,10,3,41,2015
2015-09-20,"Week 2","Chicago","Arizona",23,48,2,45.5,2015
2015-09-20,"Week 2","Green Bay","Seattle",27,17,-3.5,49,2015
2015-09-20,"Week 2","Minnesota","Detroit",26,16,-2.5,44,2015
2015-09-20,"Week 2","Carolina","Houston",24,17,-3,41,2015
2015-09-20,"Week 2","New Orleans","Tampa Bay",19,26,-9.5,47,2015
2015-09-21,"Week 2","Indianapolis","N.Y. Jets",7,20,-6,45,2015
2015-09-24,"Week 3","N.Y. Giants","Washington",32,21,-3,45,2015
2015-09-27,"Week 3","Miami","Buffalo",14,41,-1.5,43.5,2015
2015-09-27,"Week 3","New England","Jacksonville",51,17,-14.5,48.5,2015
2015-09-27,"Week 3","N.Y. Jets","Philadelphia",17,24,-3,47,2015
2015-09-27,"Week 3","Baltimore","Cincinnati",24,28,-2.5,45.5,2015
2015-09-27,"Week 3","Cleveland","Oakland",20,27,-3.5,43.5,2015
2015-09-27,"Week 3","Houston","Tampa Bay",19,9,-6,41,2015
2015-09-27,"Week 3","Tennessee","Indianapolis",33,35,3,46.5,2015
2015-09-27,"Week 3","Dallas","Atlanta",28,39,-1,43.5,2015
2015-09-27,"Week 3","Detroit","Denver",12,24,3,45,2015
2015-09-27,"Week 3","Minnesota","L.A. Chargers",31,14,-2.5,45.5,2015
2015-09-27,"Week 3","Carolina","New Orleans",27,22,-10,43,2015
2015-09-27,"Week 3","Arizona","San Francisco",47,7,-7,45,2015
2015-09-27,"Week 3","L.A. Rams","Pittsburgh",6,12,-1.5,48.5,2015
2015-09-27,"Week 3","Seattle","Chicago",26,0,-16.5,43.5,2015
2015-09-28,"Week 3","Green Bay","Kansas City",38,28,-4.5,47,2015
2015-10-01,"Week 4","Pittsburgh","Baltimore",20,23,3,44,2015
2015-10-04,"Week 4","Buffalo","N.Y. Giants",10,24,-6.5,46.5,2015
2015-10-04,"Week 4","Miami","N.Y. Jets",14,27,2.5,42.5,2015
2015-10-04,"Week 4","Cincinnati","Kansas City",36,21,-3.5,45,2015
2015-10-04,"Week 4","Indianapolis","Jacksonville",16,13,-4,43,2015
2015-10-04,"Week 4","Denver","Minnesota",23,20,-7,43.5,2015
2015-10-04,"Week 4","L.A. Chargers","Cleveland",30,27,-4.5,44.5,2015
2015-10-04,"Week 4","Washington","Philadelphia",23,20,3,46,2015
2015-10-04,"Week 4","Chicago","Oakland",22,20,3,44.5,2015
2015-10-04,"Week 4","Atlanta","Houston",48,21,-4,47.5,2015
2015-10-04,"Week 4","New Orleans","Dallas",26,20,-3,49,2015
2015-10-04,"Week 4","Tampa Bay","Carolina",23,37,3,40,2015
2015-10-04,"Week 4","Arizona","L.A. Rams",22,24,-7,43.5,2015
2015-10-04,"Week 4","San Francisco","Green Bay",3,17,7.5,48,2015
2015-10-05,"Week 4","Seattle","Detroit",13,10,-10,43,2015
2015-10-08,"Week 5","Houston","Indianapolis",20,27,-5,40.5,2015
2015-10-11,"Week 5","Baltimore","Cleveland",30,33,-6,43,2015
2015-10-11,"Week 5","Cincinnati","Seattle",27,24,-3,44.5,2015
2015-10-11,"Week 5","Tennessee","Buffalo",13,14,-1,43,2015
2015-10-11,"Week 5","Kansas City","Chicago",17,18,-10,44,2015
2015-10-11,"Week 5","Oakland","Denver",10,16,5,44.5,2015
2015-10-11,"Week 5","Dallas","New England",6,30,8,51,2015
2015-10-11,"Week 5","N.Y. Giants","San Francisco",30,27,-7.5,43.5,2015
2015-10-11,"Week 5","Philadelphia","New Orleans",39,17,-6.5,49.5,2015
2015-10-11,"Week 5","Detroit","Arizona",17,42,4,46,2015
2015-10-11,"Week 5","Green Bay","L.A. Rams",24,10,-8.5,45,2015
2015-10-11,"Week 5","Atlanta","Washington",25,19,-7.5,48.5,2015
2015-10-11,"Week 5","Tampa Bay","Jacksonville",38,31,-1,41,2015
2015-10-12,"Week 5","L.A. Chargers","Pittsburgh",20,24,-4,45.5,2015
2015-10-15,"Week 6","New Orleans","Atlanta",31,21,3,52,2015
2015-10-18,"Week 6","Buffalo","Cincinnati",21,34,3,42.5,2015
2015-10-18,"Week 6","N.Y. Jets","Washington",34,20,-7.5,39.5,2015
2015-10-18,"Week 6","Cleveland","Denver",23,26,3.5,41.5,2015
2015-10-18,"Week 6","Pittsburgh","Arizona",25,13,5.5,45,2015
2015-10-18,"Week 6","Indianapolis","New England",27,34,8,53.5,2015
2015-10-18,"Week 6","Jacksonville","Houston",20,31,-2.5,43.5,2015
2015-10-18,"Week 6","Tennessee","Miami",10,38,-2.5,44,2015
2015-10-18,"Week 6","Detroit","Chicago",37,34,-3.5,45,2015
2015-10-18,"Week 6","Green Bay","L.A. Chargers",27,20,-10.5,50,2015
2015-10-18,"Week 6","Minnesota","Kansas City",16,10,-3.5,43,2015
2015-10-18,"Week 6","San Francisco","Baltimore",25,20,2.5,43.5,2015
2015-10-18,"Week 6","Seattle","Carolina",23,27,-7,41,2015
2015-10-19,"Week 6","Philadelphia","N.Y. Giants",27,7,-3.5,50.5,2015
2015-10-22,"Week 7","San Francisco","Seattle",3,20,6.5,42,2015
2015-10-25,"Week 7","Miami","Houston",44,26,-4.5,46.5,2015
2015-10-25,"Week 7","New England","N.Y. Jets",30,23,-7,47,2015
2015-10-25,"Week 7","Indianapolis","New Orleans",21,27,-5.5,52.5,2015
2015-10-25,"Week 7","Jacksonville","Buffalo",34,31,3.5,41,2015
2015-10-25,"Week 7","Tennessee","Atlanta",7,10,5,45.5,2015
2015-10-25,"Week 7","Kansas City","Pittsburgh",23,13,-3.5,41.5,2015
2015-10-25,"Week 7","L.A. Chargers","Oakland",29,37,-3.5,48,2015
2015-10-25,"Week 7","N.Y. Giants","Dallas",27,20,-3,45,2015
2015-10-25,"Week 7","Washington","Tampa Bay",31,30,-3,42,2015
2015-10-25,"Week 7","Detroit","Minnesota",19,28,-1,44.5,2015
2015-10-25,"Week 7","Carolina","Philadelphia",27,16,-3,46,2015
2015-10-25,"Week 7","L.A. Rams","Cleveland",24,6,-6.5,43.5,2015
2015-10-26,"Week 7","Arizona","Baltimore",26,18,-10,49.5,2015
2015-10-29,"Week 8","New England","Miami",36,7,-8,51,2015
2015-11-01,"Week 8","Baltimore","L.A. Chargers",29,26,-4.5,50,2015
2015-11-01,"Week 8","Cleveland","Arizona",20,34,7,46,2015
2015-11-01,"Week 8","Pittsburgh","Cincinnati",10,16,NA,49,2015
2015-11-01,"Week 8","Houston","Tennessee",20,6,-3.5,43,2015
2015-11-01,"Week 8","Denver","Green Bay",29,10,2.5,46,2015
2015-11-01,"Week 8","Kansas City","Detroit",45,10,-3,45,2015
2015-11-01,"Week 8","Oakland","N.Y. Jets",34,20,3,43.5,2015
2015-11-01,"Week 8","Dallas","Seattle",12,13,4.5,41.5,2015
2015-11-01,"Week 8","Chicago","Minnesota",20,23,1.5,43.5,2015
2015-11-01,"Week 8","Atlanta","Tampa Bay",20,23,-8,47.5,2015
2015-11-01,"Week 8","New Orleans","N.Y. Giants",52,49,-3,51.5,2015
2015-11-01,"Week 8","L.A. Rams","San Francisco",27,6,-7.5,41,2015
2015-11-02,"Week 8","Carolina","Indianapolis",29,26,-5,45.5,2015
2015-11-05,"Week 9","Cincinnati","Cleveland",31,10,-13,45.5,2015
2015-11-08,"Week 9","Buffalo","Miami",33,17,-4,44,2015
2015-11-08,"Week 9","New England","Washington",27,10,-13.5,51.5,2015
2015-11-08,"Week 9","N.Y. Jets","Jacksonville",28,23,-7.5,42,2015
2015-11-08,"Week 9","Pittsburgh","Oakland",38,35,-6,47.5,2015
2015-11-08,"Week 9","Indianapolis","Denver",27,24,3.5,45,2015
2015-11-08,"Week 9","Dallas","Philadelphia",27,33,3,43.5,2015
2015-11-08,"Week 9","Minnesota","L.A. Rams",21,18,-2,40,2015
2015-11-08,"Week 9","Carolina","Green Bay",37,29,2,45.5,2015
2015-11-08,"Week 9","New Orleans","Tennessee",28,34,-7,50,2015
2015-11-08,"Week 9","Tampa Bay","N.Y. Giants",18,32,1.5,49,2015
2015-11-08,"Week 9","San Francisco","Atlanta",17,16,7.5,43.5,2015
2015-11-09,"Week 9","L.A. Chargers","Chicago",19,22,-3.5,49,2015
2015-11-12,"Week 10","N.Y. Jets","Buffalo",17,22,-2.5,42,2015
2015-11-15,"Week 10","Baltimore","Jacksonville",20,22,-5,47,2015
2015-11-15,"Week 10","Pittsburgh","Cleveland",30,9,-7,43.5,2015
2015-11-15,"Week 10","Tennessee","Carolina",10,27,3.5,42.5,2015
2015-11-15,"Week 10","Denver","Kansas City",13,29,-3.5,42,2015
2015-11-15,"Week 10","Oakland","Minnesota",14,30,-3,44,2015
2015-11-15,"Week 10","N.Y. Giants","New England",26,27,7,52,2015
2015-11-15,"Week 10","Philadelphia","Miami",19,20,-5.5,49,2015
2015-11-15,"Week 10","Washington","New Orleans",47,14,1,52,2015
2015-11-15,"Week 10","Green Bay","Detroit",16,18,-10.5,50,2015
2015-11-15,"Week 10","Tampa Bay","Dallas",10,6,1,43.5,2015
2015-11-15,"Week 10","L.A. Rams","Chicago",13,37,-7.5,42,2015
2015-11-15,"Week 10","Seattle","Arizona",32,39,-3,43.5,2015
2015-11-16,"Week 10","Cincinnati","Houston",6,10,-10,46.5,2015
2015-11-19,"Week 11","Jacksonville","Tennessee",19,13,-3,41.5,2015
2015-11-22,"Week 11","Miami","Dallas",14,24,2.5,45,2015
2015-11-22,"Week 11","Baltimore","L.A. Rams",16,13,-3,41,2015
2015-11-22,"Week 11","Houston","N.Y. Jets",24,17,4,40,2015
2015-11-22,"Week 11","L.A. Chargers","Kansas City",3,33,3,45.5,2015
2015-11-22,"Week 11","Philadelphia","Tampa Bay",17,45,-7,46,2015
2015-11-22,"Week 11","Chicago","Denver",15,17,2.5,41.5,2015
2015-11-22,"Week 11","Detroit","Oakland",18,13,2,50,2015
2015-11-22,"Week 11","Minnesota","Green Bay",13,30,-1,45,2015
2015-11-22,"Week 11","Atlanta","Indianapolis",21,24,-3.5,47.5,2015
2015-11-22,"Week 11","Carolina","Washington",44,16,-7,44,2015
2015-11-22,"Week 11","Arizona","Cincinnati",34,31,-4,48,2015
2015-11-22,"Week 11","Seattle","San Francisco",29,13,-14,40,2015
2015-11-23,"Week 11","New England","Buffalo",20,13,-7,47.5,2015
2015-11-26,"Week 12","Dallas","Carolina",14,33,1,44.5,2015
2015-11-26,"Week 12","Detroit","Philadelphia",45,14,-3,46.5,2015
2015-11-26,"Week 12","Green Bay","Chicago",13,17,-7.5,45,2015
2015-11-29,"Week 12","N.Y. Jets","Miami",38,20,-4.5,44,2015
2015-11-29,"Week 12","Cincinnati","L.A. Rams",31,7,-10.5,42,2015
2015-11-29,"Week 12","Houston","New Orleans",24,6,-3.5,50.5,2015
2015-11-29,"Week 12","Indianapolis","Tampa Bay",25,12,-3,46.5,2015
2015-11-29,"Week 12","Jacksonville","L.A. Chargers",25,31,-5,47,2015
2015-11-29,"Week 12","Tennessee","Oakland",21,24,1,45,2015
2015-11-29,"Week 12","Denver","New England",30,24,2.5,43,2015
2015-11-29,"Week 12","Kansas City","Buffalo",30,22,-4.5,41,2015
2015-11-29,"Week 12","Washington","N.Y. Giants",20,14,1,47.5,2015
2015-11-29,"Week 12","Atlanta","Minnesota",10,20,-2,45,2015
2015-11-29,"Week 12","San Francisco","Arizona",13,19,7.5,45,2015
2015-11-29,"Week 12","Seattle","Pittsburgh",39,30,-3,46.5,2015
2015-11-30,"Week 12","Cleveland","Baltimore",27,33,-6,41,2015
2015-12-03,"Week 13","Detroit","Green Bay",23,27,2.5,46,2015
2015-12-06,"Week 13","Buffalo","Houston",30,21,-3,42,2015
2015-12-06,"Week 13","Miami","Baltimore",15,13,-3.5,43,2015
2015-12-06,"Week 13","New England","Philadelphia",28,35,-9,49.5,2015
2015-12-06,"Week 13","Cleveland","Cincinnati",3,37,7.5,44,2015
2015-12-06,"Week 13","Pittsburgh","Indianapolis",45,10,-10,50.5,2015
2015-12-06,"Week 13","Tennessee","Jacksonville",42,39,-3,43.5,2015
2015-12-06,"Week 13","L.A. Chargers","Denver",3,17,6,45,2015
2015-12-06,"Week 13","Oakland","Kansas City",20,34,3,45.5,2015
2015-12-06,"Week 13","N.Y. Giants","N.Y. Jets",20,23,2.5,45.5,2015
2015-12-06,"Week 13","Chicago","San Francisco",20,26,-6,43,2015
2015-12-06,"Week 13","Minnesota","Seattle",7,38,2.5,43,2015
2015-12-06,"Week 13","New Orleans","Carolina",38,41,5.5,50.5,2015
2015-12-06,"Week 13","Tampa Bay","Atlanta",23,19,-1,46.5,2015
2015-12-06,"Week 13","L.A. Rams","Arizona",3,27,3.5,43,2015
2015-12-07,"Week 13","Washington","Dallas",16,19,-2,43,2015
2015-12-10,"Week 14","Arizona","Minnesota",23,20,-10,46.5,2015
2015-12-13,"Week 14","N.Y. Jets","Tennessee",30,8,-8,43,2015
2015-12-13,"Week 14","Baltimore","Seattle",6,35,10.5,42,2015
2015-12-13,"Week 14","Cincinnati","Pittsburgh",20,33,-1,49,2015
2015-12-13,"Week 14","Cleveland","San Francisco",24,10,-2.5,43,2015
2015-12-13,"Week 14","Houston","New England",6,27,4.5,46,2015
2015-12-13,"Week 14","Jacksonville","Indianapolis",51,16,-1,45.5,2015
2015-12-13,"Week 14","Denver","Oakland",12,15,-6,43,2015
2015-12-13,"Week 14","Kansas City","L.A. Chargers",10,3,-11.5,42,2015
2015-12-13,"Week 14","Philadelphia","Buffalo",23,20,-1,48,2015
2015-12-13,"Week 14","Chicago","Washington",21,24,-4,42.5,2015
2015-12-13,"Week 14","Green Bay","Dallas",28,7,-6,43,2015
2015-12-13,"Week 14","Carolina","Atlanta",38,0,-8.5,45.5,2015
2015-12-13,"Week 14","Tampa Bay","New Orleans",17,24,-6,52,2015
2015-12-13,"Week 14","L.A. Rams","Detroit",21,14,3,41.5,2015
2015-12-14,"Week 14","Miami","N.Y. Giants",24,31,2.5,47.5,2015
2015-12-17,"Week 15","L.A. Rams","Tampa Bay",31,23,-1,41,2015
2015-12-19,"Week 15","Dallas","N.Y. Jets",16,19,3,40.5,2015
2015-12-20,"Week 15","New England","Tennessee",33,16,-14.5,48,2015
2015-12-20,"Week 15","Baltimore","Kansas City",14,34,6.5,41,2015
2015-12-20,"Week 15","Pittsburgh","Denver",34,27,-7.5,45.5,2015
2015-12-20,"Week 15","Indianapolis","Houston",10,16,-2.5,42,2015
2015-12-20,"Week 15","Jacksonville","Atlanta",17,23,-2,47.5,2015
2015-12-20,"Week 15","L.A. Chargers","Miami",30,14,-1,46.5,2015
2015-12-20,"Week 15","Oakland","Green Bay",20,30,4,47,2015
2015-12-20,"Week 15","N.Y. Giants","Carolina",35,38,4.5,46.5,2015
2015-12-20,"Week 15","Philadelphia","Arizona",17,40,3.5,50.5,2015
2015-12-20,"Week 15","Washington","Buffalo",35,25,2.5,46,2015
2015-12-20,"Week 15","Minnesota","Chicago",38,17,-4,43.5,2015
2015-12-20,"Week 15","San Francisco","Cincinnati",14,24,7,41,2015
2015-12-20,"Week 15","Seattle","Cleveland",30,13,-14.5,45,2015
2015-12-21,"Week 15","New Orleans","Detroit",27,35,-2.5,52,2015
2015-12-24,"Week 16","Oakland","L.A. Chargers",23,20,-4,45,2015
2015-12-26,"Week 16","Philadelphia","Washington",24,38,-3.5,48,2015
2015-12-27,"Week 16","Buffalo","Dallas",16,6,-6.5,42,2015
2015-12-27,"Week 16","Miami","Indianapolis",12,18,-2.5,44,2015
2015-12-27,"Week 16","N.Y. Jets","New England",26,20,2.5,45.5,2015
2015-12-27,"Week 16","Baltimore","Pittsburgh",20,17,11,47.5,2015
2015-12-27,"Week 16","Tennessee","Houston",6,34,3.5,39,2015
2015-12-27,"Week 16","Kansas City","Cleveland",17,13,-11.5,42.5,2015
2015-12-27,"Week 16","Detroit","San Francisco",32,17,-8.5,42.5,2015
2015-12-27,"Week 16","Minnesota","N.Y. Giants",49,17,-7,45,2015
2015-12-27,"Week 16","Atlanta","Carolina",20,13,7,45.5,2015
2015-12-27,"Week 16","New Orleans","Jacksonville",38,27,-2.5,52.5,2015
2015-12-27,"Week 16","Tampa Bay","Chicago",21,26,-3,44,2015
2015-12-27,"Week 16","Arizona","Green Bay",38,8,-6,50,2015
2015-12-27,"Week 16","Seattle","L.A. Rams",17,23,-11.5,42,2015
2015-12-28,"Week 16","Denver","Cincinnati",20,17,-4,39,2015
2016-01-03,"Week 17","Buffalo","N.Y. Jets",22,17,2.5,41,2015
2016-01-03,"Week 17","Miami","New England",20,10,10,46.5,2015
2016-01-03,"Week 17","Cincinnati","Baltimore",24,16,-10,40.5,2015
2016-01-03,"Week 17","Cleveland","Pittsburgh",12,28,13,47,2015
2016-01-03,"Week 17","Houston","Jacksonville",30,6,-5.5,45,2015
2016-01-03,"Week 17","Indianapolis","Tennessee",30,24,-4,39,2015
2016-01-03,"Week 17","Denver","L.A. Chargers",27,20,-10,42,2015
2016-01-03,"Week 17","Kansas City","Oakland",23,17,-6.5,43.5,2015
2016-01-03,"Week 17","Dallas","Washington",23,34,-3,41,2015
2016-01-03,"Week 17","N.Y. Giants","Philadelphia",30,35,-3.5,51,2015
2016-01-03,"Week 17","Chicago","Detroit",20,24,2.5,45,2015
2016-01-03,"Week 17","Green Bay","Minnesota",13,20,-3,43.5,2015
2016-01-03,"Week 17","Atlanta","New Orleans",17,20,-6,53.5,2015
2016-01-03,"Week 17","Carolina","Tampa Bay",38,10,-10,44,2015
2016-01-03,"Week 17","Arizona","Seattle",6,36,-6,46.5,2015
2016-01-03,"Week 17","San Francisco","L.A. Rams",19,16,3,39,2015
2016-01-09,"Wildcard","Cincinnati","Pittsburgh",16,18,2,45.5,2015
2016-01-09,"Wildcard","Houston","Kansas City",0,30,3,39,2015
2016-01-10,"Wildcard","Washington","Green Bay",18,35,-2,47,2015
2016-01-10,"Wildcard","Minnesota","Seattle",9,10,4,40,2015
2016-01-16,"Divisional","New England","Kansas City",27,20,-6,44,2015
2016-01-16,"Divisional","Arizona","Green Bay",26,20,-7,49,2015
2016-01-17,"Divisional","Denver","Pittsburgh",23,16,-7,41,2015
2016-01-17,"Divisional","Carolina","Seattle",31,24,-2.5,41.5,2015
2016-01-24,"Conference","Denver","New England",20,18,3,45,2015
2016-01-24,"Conference","Carolina","Arizona",49,15,-3,47,2015
2016-02-07,"Super Bowl","Denver","Carolina",24,10,4.5,43,2015
2016-09-08,"Week 1","Denver","Carolina",21,20,3,40.5,2016
2016-09-11,"Week 1","N.Y. Jets","Cincinnati",22,23,-1,42,2016
2016-09-11,"Week 1","Baltimore","Buffalo",13,7,-3,44.5,2016
2016-09-11,"Week 1","Houston","Chicago",23,14,-5.5,43,2016
2016-09-11,"Week 1","Indianapolis","Detroit",35,39,-2.5,51,2016
2016-09-11,"Week 1","Jacksonville","Green Bay",23,27,3.5,47,2016
2016-09-11,"Week 1","Tennessee","Minnesota",16,25,2.5,40,2016
2016-09-11,"Week 1","Kansas City","L.A. Chargers",33,27,-6.5,45.5,2016
2016-09-11,"Week 1","Dallas","N.Y. Giants",19,20,-1,47.5,2016
2016-09-11,"Week 1","Philadelphia","Cleveland",29,10,-4,41.5,2016
2016-09-11,"Week 1","Atlanta","Tampa Bay",24,31,-2.5,46.5,2016
2016-09-11,"Week 1","New Orleans","Oakland",34,35,-2.5,50,2016
2016-09-11,"Week 1","Arizona","New England",21,23,-9,44.5,2016
2016-09-11,"Week 1","Seattle","Miami",12,10,-10.5,43.5,2016
2016-09-12,"Week 1","Washington","Pittsburgh",16,38,2.5,49,2016
2016-09-12,"Week 1","San Francisco","L.A. Rams",28,0,2.5,43,2016
2016-09-15,"Week 2","Buffalo","N.Y. Jets",31,37,-1,40.5,2016
2016-09-18,"Week 2","New England","Miami",31,24,-5.5,42,2016
2016-09-18,"Week 2","Cleveland","Baltimore",20,25,4,42,2016
2016-09-18,"Week 2","Pittsburgh","Cincinnati",24,16,-3,48,2016
2016-09-18,"Week 2","Houston","Kansas City",19,12,1,41.5,2016
2016-09-18,"Week 2","Denver","Indianapolis",34,20,-6,47,2016
2016-09-18,"Week 2","L.A. Chargers","Jacksonville",38,14,-3,47.5,2016
2016-09-18,"Week 2","Oakland","Atlanta",28,35,-4,47.5,2016
2016-09-18,"Week 2","N.Y. Giants","New Orleans",16,13,-3.5,54,2016
2016-09-18,"Week 2","Washington","Dallas",23,27,-3.5,47,2016
2016-09-18,"Week 2","Detroit","Tennessee",15,16,-6,48,2016
2016-09-18,"Week 2","Minnesota","Green Bay",17,14,1.5,43,2016
2016-09-18,"Week 2","Carolina","San Francisco",46,27,-12,44.5,2016
2016-09-18,"Week 2","Arizona","Tampa Bay",40,7,-7.5,49.5,2016
2016-09-18,"Week 2","L.A. Rams","Seattle",9,3,5.5,38,2016
2016-09-19,"Week 2","Chicago","Philadelphia",14,29,-3,42.5,2016
2016-09-22,"Week 3","New England","Houston",27,0,NA,38.5,2016
2016-09-25,"Week 3","Buffalo","Arizona",33,18,5,48,2016
2016-09-25,"Week 3","Miami","Cleveland",30,24,-10,42,2016
2016-09-25,"Week 3","Cincinnati","Denver",17,29,-3.5,42,2016
2016-09-25,"Week 3","Indianapolis","L.A. Chargers",26,22,-1.5,51.5,2016
2016-09-25,"Week 3","Jacksonville","Baltimore",17,19,2.5,45,2016
2016-09-25,"Week 3","Tennessee","Oakland",10,17,1.5,47,2016
2016-09-25,"Week 3","Kansas City","N.Y. Jets",24,3,-3,44.5,2016
2016-09-25,"Week 3","Dallas","Chicago",31,17,-6.5,44.5,2016
2016-09-25,"Week 3","N.Y. Giants","Washington",27,29,-3.5,47,2016
2016-09-25,"Week 3","Philadelphia","Pittsburgh",34,3,3.5,46.5,2016
2016-09-25,"Week 3","Green Bay","Detroit",34,27,-6,47.5,2016
2016-09-25,"Week 3","Carolina","Minnesota",10,22,-6,43,2016
2016-09-25,"Week 3","Tampa Bay","L.A. Rams",32,37,-3.5,40.5,2016
2016-09-25,"Week 3","Seattle","San Francisco",37,18,-10.5,42,2016
2016-09-26,"Week 3","New Orleans","Atlanta",32,45,-2.5,54,2016
2016-09-29,"Week 4","Cincinnati","Miami",22,7,-7.5,46,2016
2016-10-02,"Week 4","New England","Buffalo",0,16,-3.5,41,2016
2016-10-02,"Week 4","N.Y. Jets","Seattle",17,27,1,40,2016
2016-10-02,"Week 4","Baltimore","Oakland",27,28,-3.5,45,2016
2016-10-02,"Week 4","Pittsburgh","Kansas City",43,14,-3,48,2016
2016-10-02,"Week 4","Houston","Tennessee",27,20,-4,40,2016
2016-10-02,"Week 4","Jacksonville","Indianapolis",30,27,1,48,2016
2016-10-02,"Week 4","L.A. Chargers","New Orleans",34,35,-3.5,54,2016
2016-10-02,"Week 4","Washington","Cleveland",31,20,-7.5,48,2016
2016-10-02,"Week 4","Chicago","Detroit",17,14,3,48,2016
2016-10-02,"Week 4","Atlanta","Carolina",48,33,2.5,48.5,2016
2016-10-02,"Week 4","Tampa Bay","Denver",7,27,3.5,43,2016
2016-10-02,"Week 4","Arizona","L.A. Rams",13,17,-10,43.5,2016
2016-10-02,"Week 4","San Francisco","Dallas",17,24,1,44.5,2016
2016-10-03,"Week 4","Minnesota","N.Y. Giants",24,10,-3.5,42.5,2016
2016-10-06,"Week 5","San Francisco","Arizona",21,33,3.5,42.5,2016
2016-10-09,"Week 5","Miami","Tennessee",17,30,-2.5,44.5,2016
2016-10-09,"Week 5","Baltimore","Washington",10,16,-4,44.5,2016
2016-10-09,"Week 5","Cleveland","New England",13,33,10,47.5,2016
2016-10-09,"Week 5","Pittsburgh","N.Y. Jets",31,13,-10,50,2016
2016-10-09,"Week 5","Indianapolis","Chicago",29,23,-4,47.5,2016
2016-10-09,"Week 5","Denver","Atlanta",16,23,-3.5,44.5,2016
